date,txCount,marketcap,price,exchangeVolume,generatedCoins,fees,activeAddresses,medianTxValue,medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2016-07-24,25256,61916077.673587,43.86,267367,54662.5,19.6850084924531,14737,0.76067399331495,0.000480631947033,1425783515388.11,16774,9484872,9388
2016-07-25,25432,76700649.6773749,42.89,270799,31262.5,23.0742824186746,12148,0.953682904951765,0.000482016876138,3263196676829.09,16582,6990037,5648
2016-07-26,31020,49836233.8789412,42.68,272128,45913.4375,25.8289033522317,16391,0.673014749345505,0.000487161159009,4324493258208.05,21439,9372983,7750
2016-07-27,34042,202708595.5875,42.42,273020,33052.34375,26.825699903508,17978,2.46,0.000475371309557,8546119161600,19589,8353485,5721
2016-07-28,23447,128417421.780347,41.12,308654,33480.46875,21.717353474209,11376,1.716,0.00050868,6348055800442.98,14782,6867164,5957
2016-07-29,18362,140360519.25,40.49,368937,35176.875,19.6500413466606,5555,2.61406696101519,0.00063,6958494684835.97,8917,6441243,6242
2016-07-30,15092,136531107.987261,40.37,377116,32699.53125,11.1171376770426,4385,2.7760873382,0.000441,7515459638362.39,8234,5582048,5853
2016-07-31,16525,129102917.711111,39.41,382146,35503.75,12.6077493909878,4617,2.7887771683,0.000441,7077624582790.14,8627,6121151,6307
2016-08-01,20533,147384208.380342,39.41,383441,36351.875,14.4958257349916,5283,2.685,0.00044846,8791084043093.21,11109,6669785,6374
2016-08-02,26061,194587057.753623,38.57,396889,37578.125,18.7776739281719,8581,3.314193076,0.000441,12112839968575.9,14792,7480442,6551
2016-08-03,28575,229104838.215385,38.44,397777,35055,21.5209123237258,8670,3.1834163918,0.00042,14985928285930,16541,7830916,6113
2016-08-04,23927,213790003.747863,38.13,413683,32255.625,17.9889128155561,6915,3.0227272803,0.00042,12646706833674.5,14488,6996458,5640
2016-08-05,18801,193413580.675676,38.07,440341,35111.5625,13.7970808780998,5062,2.9850295725,0.00042,10730709614845.1,11096,6542905,6024
2016-08-06,19205,213216893.27037,37.83,445946,36771.875,13.5784430224396,4818,3.23840034616,0.00042,11498007390483.5,11313,6542298,6289
2016-08-07,18929,223018122.55814,36.91,475268,34467.34375,12.4397919057688,4951,3.651530571,0.00042,11254398772718.7,11036,6258697,5839
2016-08-08,15872,178398264.328767,36.85,479144,35828.28125,12.3903560272821,4529,3.084333498,0.00042,10675130619812.4,9311,6218268,6131
2016-08-09,17414,179553529.651282,36.46,486080,31986.875,13.7183403438034,5868,2.99862370514,0.00042,9803539624017.87,9927,6074901,5635
2016-08-10,15786,160861075.426901,36.31,487773,33414.0625,11.5426455089716,4526,2.93955495716,0.000420916113555,8442882393547.19,8988,5853515,6001
2016-08-11,16122,142578347.545946,36.24,513562,34447.1875,11.3354066707483,4692,2.40749408124133,0.000441,8574225531431.46,8744,6010662,6250
2016-08-12,15467,152472596.583784,36.18,528148,33269.53125,10.4003020860685,3907,2.6330425576,0.00042,9578613766128.07,9027,5710950,6036
2016-08-13,14427,154482327.850267,36.17,545120,33361.5625,9.74120400255672,3436,2.559024549,0.000440341936272,9358607282351.32,8012,5513464,6054
2016-08-14,14922,154932588.891192,36,547454,33261.25,24.4133446355771,3516,2.510433797355,0.00042,9358607282351.32,8611,6257757,6056
2016-08-15,14922,160200121.086021,35.49,548805,33262.1875,9.9130656122808,3662,2.66169096956,0.00042,9992171971670.27,8782,5579203,6025
2016-08-16,17963,154988019.94086,35.01,556114,33623.4375,13.2951076500998,4720,2.1280903501,0.000441,9887548096296.26,9714,6085166,5997
2016-08-17,14460,154325754.275862,34.97,564097,33452.8125,9.68556444559643,3727,2.61448101126656,0.00042,9903526417766.72,8571,5482881,5988
2016-08-18,12799,144394426.118343,34.91,573276,33878.4375,8.16487811713276,3476,2.5665930168942,0.00042,9511958444906.08,7606,5307119,5986
2016-08-19,12560,139460031.418994,34.85,574209,34077.5,8.37700998913908,3361,2.58272287597869,0.00042,9254018100718.62,7182,5391632,5941
2016-08-20,12964,148388470.367816,34.83,574708,35246.09375,8.53825856974323,3404,2.71879428026,0.00042,9257509249783.71,7506,5527754,6135
2016-08-21,12662,145709562.209302,34.78,579338,33357.34375,8.24494349211844,3276,2.56828572360734,0.00042,9700886561266.72,7347,5241504,6026
2016-08-22,13503,143824239.928144,34.69,582894,33181.25,9.55948216086573,3518,2.4439313657,0.000441,9651793665506.05,7760,5364773,5986
2016-08-23,13933,139400589.48125,34.46,609461,33152.96875,9.33990499447966,3609,2.288469136,0.00045697344,9530993742144.02,7839,5440845,6014
2016-08-24,12890,134322288.819444,34.44,613841,32754.6875,8.89163437491668,3415,2.38157328465,0.000441,9090477813436.48,7519,5239835,5905
2016-08-25,12931,120141930.744526,34.43,626060,33195.78125,9.03404699238363,3665,2.3012911872,0.000441,8356245484590.75,7535,5402845,5938
2016-08-26,12362,114012906.048611,34.32,632975,32770.625,8.24544027370711,3056,2.20703711589,0.0004581,8514138490262.04,7125,5153951,6059
2016-08-27,11650,119714077.866667,34.09,642421,33052.65625,7.31959516239384,3015,2.13071941310131,0.00042,8797645841081.44,6853,5046981,6049
2016-08-28,11708,112471376.931818,33.99,671820,32619.6875,7.45058709034401,3147,1.967370531075,0.000441,8512523097856.88,6847,4983109,5955
2016-08-29,11768,110337938.857143,33.75,677927,32892.65625,8.09737045277037,3259,1.9140279048,0.000441,8167245858012.86,6689,5156135,5971
2016-08-30,12860,104790257.419355,33.64,686642,33150.3125,9.76998073545319,3878,1.80982600437217,0.00052521,7866997967362.04,6875,5358209,6000
2016-08-31,13091,103920167.186441,33.21,706717,32610.3125,9.32275601144031,4112,1.85664709952,0.0004581,7464567417306.29,7093,5328111,5920
2016-09-01,15357,99636108.4444444,33.06,715948,34188.90625,11.623986255283,4506,1.81829671289,0.00052521,7301149323558.77,7989,5822845,6165
2016-09-02,22958,122222552.388489,33,727877,33787.5,24.8058422257353,3609,1.33451199285406,0.00066446,8061582925673.61,8382,7128007,6058
2016-09-03,12484,117190722.537313,32.83,734278,32461.40625,8.19793091831646,3120,1.98838646203716,0.00044855,7811812584851.83,7085,5158460,5893
2016-09-04,12763,111843202.794521,32.5,738198,33774.53125,8.92353716437681,3057,1.89558494310439,0.000483,7652316845926.51,7183,5312688,6161
2016-09-05,13993,122543662.151724,32.46,742687,33558.59375,9.36939327964956,3320,1.9806850998,0.000423590347866,8395143726673.15,8030,5484250,6125
2016-09-06,14696,121863866.979592,32.16,745522,32971.40625,9.43950047066432,4223,2.18275500580323,0.000446308747353,8555510956167.06,8823,5456146,6066
2016-09-07,18314,122967973.175676,32.09,748170,33533.75,12.1826728810772,6675,2.090551117725,0.000463343999958,8567207211213.7,9945,6200438,6100
2016-09-08,16044,123856222.472222,32.03,781116,33389.0625,11.1667788276157,4099,1.76842743644,0.00060506,8675760317114.82,8947,5782793,6032
2016-09-09,15051,118599876.8,32.02,787404,33401.40625,9.91516777281735,3550,1.80322455474,0.000442747241664,8389932264276.92,8630,5596159,5992
2016-09-10,12796,117220745.915493,31.77,796887,33043.90625,8.27238783651737,2998,1.69821745556316,0.00053912,8431771746866.04,7504,5209732,6029
2016-09-11,14402,118980288.865672,31.54,797981,32813.90625,9.67886689448575,3229,1.7870880127,0.00063,8256349614226.78,8401,5367770,5953
2016-09-12,14818,112385890.348485,31.18,798289,32936.09375,10.7994536307898,3050,1.56578980776321,0.00063,7951264857690.37,8364,5503792,5946
2016-09-13,14324,110551110.232558,30.91,838558,33528.59375,9.80104230680198,3192,1.58122858493627,0.00063,7753583696368.67,8289,5504470,5959
2016-09-14,14151,108293334,30.79,876236,33727.34375,9.29924322552046,3063,1.57865538198,0.00060238,7709867117089.56,8209,5495602,6038
2016-09-15,14375,108223173.328125,30.77,878220,33774.21875,9.8162063322286,3003,1.6032942504,0.00063,7812106215420.03,8275,5512399,6015
2016-09-16,14773,107750045.090909,30.59,888228,33644.375,10.2079734252698,3211,1.5461953792,0.00063,7732909005124.61,8705,5588838,6010
2016-09-17,14457,111151501,30.49,921969,33855.3125,10.2155618851548,2973,1.58217339456,0.00060506,7780659581943.7,8284,5548372,6041
2016-09-18,13359,111328400,30.44,928586,34278.4375,8.74984765734668,2871,1.67400195809104,0.00063,7861205473600.06,7946,5405323,6134
2016-09-19,13775,110799296.4375,30.4,948543,32537.96875,8.70844566021755,2955,1.52740890324,0.00055902,8191008758421.83,8124,5235886,5863
2016-09-20,13473,106796602.256,30.29,952217,32528.90625,9.12160375573197,3285,1.50012580213493,0.00063,6985584791958.24,7821,5249679,5899
2016-09-21,14482,104760569.606557,30.04,972037,33369.375,9.60487143773132,3363,1.37903260184,0.000487032,6969410930998.65,9033,5564148,6105
2016-09-22,15007,103114100.368,30.03,976848,33909.0625,10.1602801431715,3059,1.349961049,0.00063,7362614458963.38,8522,5611642,6173
2016-09-23,13420,105343287.298387,29.89,983089,32166.875,8.8325941435147,2719,1.436971574375,0.00063,7938198025855.05,8035,5105007,5971
2016-09-24,11055,104482246.24,29.88,984448,31956.5625,7.20908674280234,2587,1.47585637428868,0.00063,7445798311124.63,6572,4824187,5886
2016-09-25,12710,105413295.454545,29.77,985487,33767.8125,8.52774287221127,2552,1.44519095909188,0.00060238,7230418408954.12,7393,5297578,6166
2016-09-26,12504,101947902.65,29.65,988691,32837.1875,8.40547536929007,2656,1.3867430423,0.00063,7719376446653.65,7468,5113726,6047
2016-09-27,12476,101304447,29.65,1012830,32200.15625,8.29242966355433,2805,1.43420931555707,0.00063,7304439855583.5,7357,5067026,5913
2016-09-28,12400,100884360.96,29.64,1014370,33248.59375,8.4468493783779,2725,1.45112898,0.00063,7528811173636.36,7215,5153393,6141
2016-09-29,12649,105338371.062992,29.62,1017020,33473.75,8.75135836443323,2568,1.450040275,0.00063,7820342960549.68,7335,5245508,6140
2016-09-30,13706,106872252.801587,29.28,1030080,32838.28125,9.48030050046039,2722,1.441836715,0.00063,7840113125008.65,7962,5282591,5976
2016-10-01,12775,106703924.823529,29.24,1030590,32817.34375,8.57550220317733,2545,1.46776658868,0.00063,7598699277680.18,7407,5128583,5985
2016-10-02,14339,100869948,29.22,1033890,33124.6875,9.79310273533661,2708,1.3225462341,0.00063,7482834650774.37,8187,5398110,5979
2016-10-03,14134,100993497,29.16,1034130,34007.03125,9.54517571372444,2496,1.29622741584,0.00063,7371775737439.07,8276,5460409,6111
2016-10-04,14369,100717079.025862,29.1,1046830,33687.65625,10.1999018901494,2582,1.27884721832,0.00063,7598208532833.75,8523,5481665,6060
2016-10-05,15381,98059439.0252101,28.77,1067180,33605,10.1848884805026,2692,1.2383585684,0.00063,7495626770882.65,9183,5583829,6044
2016-10-06,15255,101121165.384615,28.76,1078790,33341.09375,7.97922138861129,2774,1.3139455805,0.00042,8065631679344.58,8980,5485197,6138
2016-10-07,14490,99059929,28.47,1080040,31887.5,7.84585330311947,2755,1.2806997482749,0.00042,8024137802027.8,8573,5287464,5886
2016-10-08,14044,99387010.3728814,28.38,1085530,33102.03125,7.36226600703799,2557,1.3016988387,0.00042,7580426557017.29,8360,5326754,6103
2016-10-09,14199,99868683.7777778,28.05,1100000,32941.09375,7.4276243664921,2499,1.28768415208,0.00042,8190254202308.34,8414,5309216,6160
2016-10-10,14272,99404330.3217391,27.95,1115620,32837.03125,7.79203941008316,2634,1.286576529615,0.00042,8498460924926.63,8394,5308614,6100
2016-10-11,14022,97147810.8636364,27.9,1119820,31770.78125,8.69062159419484,2715,1.256179638,0.000441,8554799004925.96,8743,5209992,5941
2016-10-12,17065,92883199.3269231,27.75,1130150,33465.3125,29.8032578228584,2407,0.603844999999962,0.0005826,7025763323805.69,7743,5957983,5775
2016-10-13,27590,88210114.5346535,27.21,1142370,35628.4375,79.8058415914486,2674,0,0.002063088392399,6753482660151.49,9830,7508082,6075
2016-10-14,22375,85734607.0098116,26.89,1148440,31961.25,39.0055062063504,2731,1.01231005372622,0.00060238,7390660647271.87,9357,6064438,5986
2016-10-15,16774,84152830.8449343,26.83,1153900,32917.03125,16.127763846748,2702,1.07950474867846,0.0005826,7673459640085.38,8528,5573284,6170
2016-10-16,17876,84390790.0209558,26.74,1161360,33162.8125,19.8762925698808,3338,1.07288964663645,0.0005826,7904351562636.27,8950,5825568,6158
2016-10-17,19971,102383105.046729,26.48,1164420,32478.28125,22.0000008655118,3738,1.27995320040956,0.0005826,8479683075373.58,9907,6013062,6005
2016-10-18,18346,91011016.245283,26.01,1172880,31914.84375,19.3091776524476,3080,1.19283839137755,0.0004581,7781914405071.66,9570,5727355,5962
2016-10-19,19459,90498108.7428572,25.95,1205640,33458.59375,54.3437947557817,3092,1.1117442392,0.00058532,7496605702574.66,8888,6184574,5844
2016-10-20,21527,89578548.0288462,25.74,1227740,34612.34375,29.2178826188645,4812,1.2013975785,0.000525576640673,7944111307651.44,11809,6517431,6298
2016-10-21,19779,88673126.2135923,25.45,1228960,31498.75,11.9860130984794,4388,1.46267897208914,0.000533531829733,8724354754348.48,10465,5959067,6039
2016-10-22,16538,87351784.8380952,25.06,1248670,31888.59375,9.0225093181209,3014,1.243731901,0.00042,8911873004942.33,9462,5403490,6096
2016-10-23,17267,89133789,24.95,1254060,31785,9.26888254822849,4761,1.26468746389334,0.00042,8912174130658.27,9231,5435355,6051
2016-10-24,15828,89368306.4563107,24.53,1282790,32433.75,8.86510723503073,2972,1.48965891246083,0.00042,8715545505829.25,9255,5400816,6114
2016-10-25,14611,87676372.9215686,24.31,1284690,32102.5,8.35930129032929,3052,1.52211870862,0.00042,9106620031880.49,8821,5227789,6079
2016-10-26,16890,87157226.3883495,24.19,1298910,32604.84375,9.60569460137821,2972,1.2809364459,0.00042,9277459882136.65,9852,5561975,6172
2016-10-27,17287,87858363.9517029,23.65,1311260,31939.0625,9.46490935531258,3041,1.13173800918162,0.00042,9247565800052.04,10022,5520999,6038
2016-10-28,16443,84952968.0676245,23.15,1320260,31744.21875,9.34422564435523,3037,1.13495322,0.00042,8680263374198.53,9435,5468774,5987
2016-10-29,14134,80310968.2234053,23.03,1337270,30793.75,7.83155878942857,2756,1.0865417565232,0.00042,7326146129489.03,8149,5004386,5761
2016-10-30,12902,76015403.5687023,23.02,1340080,32695.9375,7.99165900315622,2386,1.05115777309871,0.00042,6394210719523.91,7477,5256025,6020
2016-10-31,15439,79482952.8368629,22.74,1341760,32421.5625,9.3943580005131,2490,1.0049405863441,0.00042,6614155160211.94,9005,5516673,6069
2016-11-01,15341,77017976.7039272,22.72,1354540,30839.21875,10.4669369291901,4385,0.939222412249222,0.000441,5766628015410.9,9058,5374035,5709
2016-11-02,12253,75667385.5495472,22.71,1355970,32695.78125,8.17024045249065,2166,0.954472097817,0.00056388,5055977157655.9,6144,5185159,5982
2016-11-03,10383,75923536.1141506,22.51,1366170,32259.6875,7.87248486811611,1935,0.98944206314376,0.00042,4553514865697.67,5573,4906264,5860
2016-11-04,9460,76481996.2192744,22.43,1373550,32921.875,5.56596064829335,1699,1.11670413162573,0.00042,4325789736080.54,5530,4802258,5979
2016-11-05,11161,83188770.39655,22.37,1381580,34138.90625,6.05928934545972,1887,1.29551775946005,0.00042,4538305214127.21,6690,5052907,6302
2016-11-06,10524,89036465.3311691,22.19,1410390,32855.3125,5.83893597157623,1893,1.24821355969714,0.00042,4654622429352.07,6267,4843040,6049
2016-11-07,11970,84507147.789977,22.16,1430120,34029.375,6.58370993393961,2203,1.15605135935895,0.00042,5228550213350.99,7062,5150286,6273
2016-11-08,11646,79739193.4491812,22.11,1434440,33394.0625,6.87940852867288,2271,1.12865748317875,0.00042,5825534650864.08,6747,5058535,6185
2016-11-09,10835,80655312.817774,22.05,1444190,31588.4375,6.19498696626469,2109,1.24716385004461,0.00042,5847841816665.54,6293,4765967,5910
2016-11-10,10309,78330558.6171467,22.04,1459080,32754.53125,5.99291778349214,1808,1.12186057471106,0.00042,5340927399504.07,6143,4816625,6142
2016-11-11,10493,79181617.2065832,21.89,1459110,32637.96875,6.69012643068817,1892,1.08632334271988,0.00042,5307620057535.04,5901,4844741,6165
2016-11-12,11355,78706598.4523817,21.86,1463920,34880.78125,6.42878287875772,1752,1.16766291108376,0.00042,5429869903099.46,6782,5141948,6535
2016-11-13,12278,78161864.2843247,21.84,1485050,35323.4375,7.32033655319553,2033,1.1717085383986,0.00042,5729016622753.05,7277,5358292,6623
2016-11-14,11382,77311900.6883615,21.73,1486190,36685,6.58883107277169,1963,1.17713569549693,0.00042,5901012950721.35,6662,5394914,6898
2016-11-15,11755,76592977.294822,21.72,1507660,36731.09375,6.68811543895852,2083,1.10776377582375,0.00042,6025196425906.17,6897,5413086,6904
2016-11-16,11079,79546693.0761549,21.69,1510150,33557.65625,6.41600452684788,2473,1.03443788311346,0.00042,6175049176421.38,6706,4979219,6266
2016-11-17,11080,78192206.8017888,21.64,1518070,32960,7.33245159928527,2327,1.02622824507854,0.00042,6511600831226.03,6442,4919793,6188
2016-11-18,10672,76781063.1241641,21.57,1531790,34228.75,6.5866092017158,2096,1.02304491824189,0.00042,6470498378352.61,6126,5074685,6352
2016-11-19,9794,74809294.4407529,21.57,1532120,34296.09375,5.61064587718803,1777,0.966804962167714,0.00042,6465497654742.93,5784,4895586,6457
2016-11-20,10029,74117705.7622712,21.56,1573360,33827.8125,7.37424105651958,1849,0.9641998419568,0.00042,7376471679067.16,5722,4941067,6375
2016-11-21,10779,73939742.4553938,21.53,1574630,32405.9375,6.3795377020465,1921,0.95569188814602,0.00042,7337676932794.9,6215,4815095,6094
2016-11-22,10808,73250492.2083887,21.51,1580650,31728.90625,6.64600940861091,1881,0.944831006716035,0.00042,6682155307855.89,6291,4769529,5973
2016-11-23,7684,72203908.6228642,21.36,1588940,32272.5,4.13966388996754,1808,0.875285134583863,0.00042,6310594656775,6125,4438583,6077
2016-11-24,9208,70321342.9728272,21.33,1593070,32431.40625,7.09722542659031,1924,0.847421339803533,0.000539513525221,5797135253692.41,5552,4654907,6078
2016-11-25,14358,66568833.494351,21.01,1627740,32715.15625,5.94853647627017,6780,0.772834310467891,0.00042,5609104900548.9,8362,5299691,6161
2016-11-26,9268,72482635.6950208,20.88,1627780,32223.90625,5.57290995714439,1556,0.938784108872934,0.00042,5893101959064.23,5428,4588678,6062
2016-11-27,9018,67467832.1489149,20.8,1701720,32477.5,5.69437283826101,1432,0.853713279282076,0.00042,5707918263590.18,5280,4580012,6140
2016-11-28,10218,67112387.8327725,20.76,1704280,32429.0625,6.76373942880294,1599,0.83425898301099,0.00042,5881829296804.66,5922,4720745,6146
2016-11-29,9934,65603394.1919111,20.76,1721510,32791.71875,5.82589000485057,1624,0.84061070562699,0.00042,6071353139064.76,5860,4722127,6179
2016-11-30,9878,64635872.8976724,20.76,1735650,32019.84375,5.73493356410334,1566,0.811076064439055,0.00042,6157841044244.43,5832,4623087,6059
2016-12-01,10733,64605058.8324953,20.57,1751520,32947.34375,6.31818953615028,1538,0.819978236314622,0.00042,6246991805352.55,6217,4835072,6228
2016-12-02,11725,66334719.7991263,20.48,1770900,32893.125,6.52981026398781,2426,0.919213753615738,0.00042,6512623684758.24,6826,4943180,6199
2016-12-03,13001,69390805.2110207,20.46,1814640,33027.5,7.19328737659218,1808,0.855369120263252,0.00042,7206759290621.09,7501,5083297,6267
2016-12-04,11533,66844768.5280629,20.29,1833120,32364.0625,6.20034279882931,1652,0.90150998516061,0.00042,7381161384534.46,7404,4864154,6093
2016-12-05,14047,66536940.8716791,20.26,1866780,33769.84375,9.70028011660715,2582,0.89188763343612,0.00042,7485013888913.84,8388,5391536,6382
2016-12-06,16219,72720945.972463,20.18,1873990,32470.9375,10.2705353837865,2443,0.888761727281756,0.00042,8441918511243.19,9423,5455790,6143
2016-12-07,12956,67757634.4040185,20.14,1906150,32145.3125,8.8363770518795,2068,0.827391599354358,0.00042,7492826351363.6,8279,5021388,6070
2016-12-08,13000,71455481.6489148,20.05,1938500,32620,7.95123877873186,1782,0.879186872417275,0.00042,7211652932023.62,7514,5062952,6198
2016-12-09,13435,70900457.2655399,19.95,1950000,32869.53125,7.47462207375589,1826,0.87313115761664,0.00042,7402679983154.9,7745,5134705,6232
2016-12-10,15493,70203660.6925398,19.79,1960780,33557.5,8.51311730461314,1910,0.846579763168569,0.00042,7965344679247.16,8959,5442692,6376
2016-12-11,16390,74472482.2289526,19.78,1962480,33476.09375,9.21942410091905,2247,0.895328707068,0.00042,9162670452562.04,9425,5538919,6370
2016-12-12,16491,80737562.4943524,19.7,1985600,32369.375,9.59889913919894,2208,0.960149993319,0.00042,9171952819537.58,9408,5446561,6123
2016-12-13,15958,78999133.5611096,19.69,1992410,32897.96875,9.72505929847386,2172,0.940054916348022,0.00042,9209217916236.09,9084,5420805,6301
2016-12-14,18667,85414600.9728278,19.68,2066680,33275.3125,10.8011189065719,2632,1.0139159159514,0.00042,9623684080657.49,10652,7073495,6307
2016-12-15,21105,86507872.4247018,19.62,2084100,33964.0625,12.4756412522309,3175,1.02489735251184,0.00042,10849710933545.2,12560,6213211,6443
2016-12-16,22883,93828755.7757009,19.61,2141280,33477.5,13.26301988068,3093,1.1030454396,0.00042,11657941776189.2,13350,6311457,6355
2016-12-17,20047,92725075.970297,19.5,2182690,33215.15625,11.2560157926212,2792,1.09151128,0.00042,11691117478533.8,11700,5942049,6253
2016-12-18,18831,88157563.352381,19.46,2217650,33457.03125,10.5853299646757,2617,1.0306432284,0.00042,11891317028447.3,10899,5857924,6301
2016-12-19,20931,92016301.5666667,19.22,2220840,34109.84375,13.407608842276,3036,1.08139042134734,0.00042,13250038339288.1,12324,6305992,6435
2016-12-20,21387,104315489.473684,19.18,2255700,33201.71875,22.2625835746408,3474,1.213962096,0.00060752,14303300917677,11997,6168382,6305
2016-12-21,18602,99111375,19.16,2311760,32104.6875,19.4728150271418,3022,1.1599720476,0.00042,13394267080923.6,10578,5981406,6052
2016-12-22,16722,99399989.9454545,19.13,2336300,32260.46875,11.6559793173795,2858,1.1624120779834,0.00042,13083733671839.6,9592,5479637,6125
2016-12-23,14405,95659021.3333333,19.01,2343270,31753.4375,8.08187922397554,2406,1.13785125257152,0.00042,11744700898393.6,8568,5138148,6074
2016-12-24,15234,91239192.1875,18.96,2408530,33010.9375,8.46756766312426,2406,1.09849803159943,0.00042,11344359030377.1,9008,5400405,6292
2016-12-25,15458,97908040.6728972,18.86,2412650,32402.96875,8.75002530776331,2108,1.13922002238597,0.00042,12038335232370.8,8563,5370223,6212
2016-12-26,15568,93648715.9326923,18.8,2443730,32160.15625,8.4649968966583,2204,1.1072806832,0.00042,11502523752740.3,9211,5314591,6127
2016-12-27,15676,91084339.047619,18.77,2456390,32369.84375,11.4771162197122,2323,1.08335334962211,0.00042,11321736870472,9163,5607068,6182
2016-12-28,15450,91950906.4864865,18.76,2554920,32284.21875,8.42881023556394,2484,1.10395797393839,0.00042,11191586384169.1,9075,5313676,6205
2016-12-29,18000,96900940.6783217,18.75,2566530,33967.96875,10.3565126831634,3341,1.16831954082616,0.00042,11983784388284.4,10757,5843355,6447
2016-12-30,20408,124619047.548387,18.75,2566580,33471.875,10.9882713603817,3441,1.47552015641748,0.00042,14316909470606.8,11926,6013300,6345
2016-12-31,17825,135787922.588652,18.74,2655260,32243.90625,9.5528307435657,2959,1.59552418444843,0.00042,14172871847993.3,10522,5573703,6121
2017-01-01,16152,123076034.678571,18.66,2752650,32678.28125,8.78577206861581,2660,1.44853170838707,0.00042,13650666039809,9461,5426731,6195
2017-01-02,16930,122250639.583333,18.6,2868960,33010.15625,9.12687020575007,2678,1.44988774684107,0.00042,13479153169839.3,9974,5564361,6245
2017-01-03,17470,126225796.832215,18.6,3092580,32301.40625,9.4215581986042,2962,1.49537399338421,0.00042,13346129628349.8,10463,5556284,6113
2017-01-04,18135,130750661.170455,18.54,3094200,33898.28125,10.0166438854614,3073,1.54271692128279,0.00042,12928897415103,10760,5809646,6383
2017-01-05,18727,154581077.757764,18.5,3098340,32931.875,10.1145324023718,3135,1.84385959744263,0.00042,14013540505385.3,11550,5768243,6246
2017-01-06,17886,142390628.668874,18.42,3137590,32394.53125,9.56592996683001,2970,1.67923466977158,0.00042,13796584341282.7,10457,5602619,6099
2017-01-07,17191,132341473.180556,18.41,3140940,33308.75,9.1438203607283,2632,1.56468127469033,0.00042,13480949786231.7,10406,5630677,6277
2017-01-08,17744,126046717.572414,18.4,3167420,32639.84375,9.41623521775674,2586,1.47434899806827,0.00042,13569190795739.5,11347,5690101,6077
2017-01-09,18958,127150462.978723,18.4,3175330,32738.59375,10.119448922081,2639,1.48825735383566,0.00042,13386520254029.6,11432,5794135,6141
2017-01-10,18895,124067286.335664,18.38,3176450,32351.25,10.3881294929329,2824,1.45064404382924,0.00042,13580822128465.7,11157,5737299,6137
2017-01-11,15949,125139781.110169,18.37,3315060,32078.75,8.45710681626303,2694,1.4952631551,0.00042,12905930472208.1,10649,5344585,6095
2017-01-12,28083,102355086.983607,18.34,3374640,32298.59375,8.69743345810647,8316,1.1696361417,0.00042,12516377375390.7,9668,8380820,6109
2017-01-13,19107,105895536,18.33,3402610,32537.96875,8.8441047826824,3864,1.2261169096,0.00042,12837917910050.4,10436,6112807,6178
2017-01-14,17553,106657274.075,18.26,3454270,32026.40625,9.26197909338833,2513,1.24424912360857,0.00042,12865608585002.7,10079,5540738,6090
2017-01-15,16764,105243254.117647,18.21,3488550,31638.28125,8.97401354807945,2342,1.237344102,0.00042,12720213382993.9,9910,5383405,6044
2017-01-16,17274,104437361.889831,18.2,3494870,31619.84375,9.34001786883077,2350,1.22036004287222,0.00042,12855419694227.3,9963,5442250,6047
2017-01-17,17722,103992046.413223,18.19,3523930,31458.90625,10.2493290953888,2843,1.20995831524895,0.00042,12696911801320.9,10378,5521030,6038
2017-01-18,18089,106786672.483333,18.15,3539730,31568.28125,8.87448171169254,3586,1.23152649328614,0.00042,12276275835100.9,9595,5761881,6007
2017-01-19,18785,105674613.333333,18.12,3570370,32231.25,13.2544364215967,3262,1.22197092601448,0.00042,12513075173648.7,9891,6045568,6137
2017-01-20,19564,103192306.992537,18.09,3690740,32512.96875,9.07153265680456,4149,1.1902572513,0.00042,12671187263690,10125,6117149,6178
2017-01-21,19831,118366185.787234,18.05,3776100,32157.03125,9.8187426820773,3322,1.36839833678346,0.00042,14050929256022.1,10992,5914229,6145
2017-01-22,19672,124492370.847826,18.02,3822490,31874.6875,10.0001056807112,2843,1.44345183405,0.00042,13974760536488.1,11183,5777267,6102
2017-01-23,19657,122967090.671429,18,3908650,32111.40625,10.0762441661473,2699,1.42343635427342,0.00042,14177494472945.9,11300,5785815,6108
2017-01-24,20092,122613032.441176,17.96,4006640,32248.4375,10.2961400489759,2698,1.41977634852105,0.00042,14317409041871.8,11655,5851061,6149
2017-01-25,19997,119945194.728682,17.94,4062150,32316.40625,10.1544021508844,2672,1.38811198763511,0.00042,14361758689900.1,11593,5850375,6095
2017-01-26,18376,114090170.300752,17.92,4152550,32192.1875,9.33530649804691,2539,1.31676722492988,0.00042,14129884445274,10662,5649432,6122
2017-01-27,17351,117477636.5,17.91,4159960,31166.40625,8.81619265887332,2478,1.35733129087553,0.00042,14311781974558,10097,5406747,5949
2017-01-28,16353,113462503.384615,17.86,4351910,31082.34375,8.30117298069151,2336,1.307180032,0.00042,14028986488513.3,9485,5289598,5926
2017-01-29,16154,114709343,17.84,4452230,30941.09375,8.25922033750851,2326,1.3272589650739,0.00042,14088684680179.2,9358,5250535,5889
2017-01-30,15920,114890810.666667,17.84,4469650,31231.40625,8.2315523878774,2401,1.3262833025,0.00042,13912042753780.6,9158,5270283,5945
2017-01-31,15993,119319474.044118,17.79,4496600,31283.125,8.12748798707482,2430,1.38759592491995,0.00042,14612047623280.8,9616,5274257,5989
2017-02-01,16840,119939500,17.77,4561930,31076.09375,8.6231303698473,2413,1.38808062242248,0.00042,14439400958037.7,9717,5348568,5916
